ID,Spectral_Integral,CN_IP,CN_EA,NN_IP,NN_EA,CN_HOMO,CN_LUMO,NN_HOMO,NN_LUMO,lCN_C_mull,lCN_N_mull,lNN_N1_mull,lNN_N2_mull
CN81_NN41,1596662.63,7.8877,0.8024,4.9774,-2.0076,-3.9149,-3.4834,-0.853,-0.5321,-0.04147,-0.32755,-0.34304,-0.28755
CN81_NN43,568890.1725,7.8877,0.8024,8.0072,0.7224,-3.9149,-3.4834,-4.2325,-4.1748,-0.04147,-0.32755,-0.30467,-0.30466
CN81_NN5,568352.2555,7.8877,0.8024,7.9994,1.1548,-3.9149,-3.4834,-4.4335,-4.1976,-0.04147,-0.32755,-0.30736,-0.30881
CN81_NN6,441379.6402,7.8877,0.8024,8.3099,0.6692,-3.9149,-3.4834,-3.7979,-3.7104,-0.04147,-0.32755,-0.31137,-0.31163
CN81_NN8,694669.0361,7.8877,0.8024,8.289,0.5705,-3.9149,-3.4834,-3.751,-3.7174,-0.04147,-0.32755,-0.30854,-0.3085
CN9_NN14,14362.01238,7.6363,0.2619,8.8802,2.4807,-3.4435,-3.4114,-5.0957,-4.2565,-0.04343,-0.31501,-0.27783,-0.27787
CN9_NN2,318138.0564,7.6363,0.2619,8.3959,0.5129,-3.4435,-3.4114,-3.5558,-3.4929,-0.04343,-0.31501,-0.31246,-0.313
CN9_NN20,689433.9086,7.6363,0.2619,7.981,0.8474,-3.4435,-3.4114,-3.947,-3.8515,-0.04343,-0.31501,-0.30166,-0.30171
CN9_NN21,4805.634458,7.6363,0.2619,7.8492,1.5286,-3.4435,-3.4114,-4.655,-4.0396,-0.04343,-0.31501,-0.31417,-0.31568
CN9_NN24,411008.0738,7.6363,0.2619,7.6441,1.3633,-3.4435,-3.4114,-4.6219,-4.4411,-0.04343,-0.31501,-0.29522,-0.29521
CN9_NN37,18570.20101,7.6363,0.2619,8.4752,0.6759,-3.4435,-3.4114,-3.4072,-2.9272,-0.04343,-0.31501,-0.3177,-0.31788
CN9_NN4,24052.63478,7.6363,0.2619,8.3098,0.4975,-3.4435,-3.4114,-3.4238,-3.3076,-0.04343,-0.31501,-0.30517,-0.30524
CN9_NN41,1270270.092,7.6363,0.2619,4.9774,-2.0076,-3.4435,-3.4114,-0.853,-0.5321,-0.04343,-0.31501,-0.34304,-0.28755
CN9_NN43,339936.9101,7.6363,0.2619,8.0072,0.7224,-3.4435,-3.4114,-4.2325,-4.1748,-0.04343,-0.31501,-0.30467,-0.30466
CN9_NN47,624899.3109,7.6363,0.2619,8.1354,0.7699,-3.4435,-3.4114,-3.8641,-3.75,-0.04343,-0.31501,-0.30405,-0.30405
CN9_NN7,13330.75756,7.6363,0.2619,9.252,1.4466,-3.4435,-3.4114,-4.3783,-4.279,-0.04343,-0.31501,-0.2966,-0.29661
CN9_NN8,224257.4445,7.6363,0.2619,8.289,0.5705,-3.4435,-3.4114,-3.751,-3.7174,-0.04343,-0.31501,-0.30854,-0.3085
CN94_NN1,1348357.43,8.0365,1.2038,8.5496,0.4248,-4.313,-4.2487,-3.1219,-2.5647,-0.03727,-0.31724,-0.32717,-0.32754
CN94_NN14,32388.36026,8.0365,1.2038,8.8802,2.4807,-4.313,-4.2487,-5.0957,-4.2565,-0.03727,-0.31724,-0.27783,-0.27787
CN94_NN2,767309.6757,8.0365,1.2038,8.3959,0.5129,-4.313,-4.2487,-3.5558,-3.4929,-0.03727,-0.31724,-0.31246,-0.313
CN94_NN20,338382.3472,8.0365,1.2038,7.981,0.8474,-4.313,-4.2487,-3.947,-3.8515,-0.03727,-0.31724,-0.30166,-0.30171
CN94_NN21,81316.39859,8.0365,1.2038,7.8492,1.5286,-4.313,-4.2487,-4.655,-4.0396,-0.03727,-0.31724,-0.31417,-0.31568
CN94_NN24,763924.0522,8.0365,1.2038,7.6441,1.3633,-4.313,-4.2487,-4.6219,-4.4411,-0.03727,-0.31724,-0.29522,-0.29521
CN94_NN26,760354.5894,8.0365,1.2038,8.1436,0.7923,-4.313,-4.2487,-3.6579,-3.5401,-0.03727,-0.31724,-0.30979,-0.30847
CN94_NN27,940809.7891,8.0365,1.2038,8.1008,1.1642,-4.313,-4.2487,-4.1943,-4.0623,-0.03727,-0.31724,-0.29912,-0.29912
CN94_NN33,1042481.49,8.0365,1.2038,8.1078,0.8006,-4.313,-4.2487,-3.7366,-3.6003,-0.03727,-0.31724,-0.30808,-0.30812
CN94_NN34,125412.8635,8.0365,1.2038,8.086,0.7446,-4.313,-4.2487,-3.6716,-3.6051,-0.03727,-0.31724,-0.30053,-0.30049
CN94_NN37,56655.74723,8.0365,1.2038,8.4752,0.6759,-4.313,-4.2487,-3.4072,-2.9272,-0.03727,-0.31724,-0.3177,-0.31788
CN94_NN40,424165.2083,8.0365,1.2038,4.0661,-3.8674,-4.313,-4.2487,1.1956,1.222,-0.03727,-0.31724,-0.36915,-0.33841
CN94_NN41,1142416.116,8.0365,1.2038,4.9774,-2.0076,-4.313,-4.2487,-0.853,-0.5321,-0.03727,-0.31724,-0.34304,-0.28755
CN94_NN43,433607.3932,8.0365,1.2038,8.0072,0.7224,-4.313,-4.2487,-4.2325,-4.1748,-0.03727,-0.31724,-0.30467,-0.30466
CN94_NN5,1214655.468,8.0365,1.2038,7.9994,1.1548,-4.313,-4.2487,-4.4335,-4.1976,-0.03727,-0.31724,-0.30736,-0.30881
CN94_NN8,1020780.516,8.0365,1.2038,8.289,0.5705,-4.313,-4.2487,-3.751,-3.7174,-0.03727,-0.31724,-0.30854,-0.3085
CN95_NN1,367498.3415,7.6689,1.0354,8.5496,0.4248,-4.1041,-3.4659,-3.1219,-2.5647,-0.03687,-0.32901,-0.32717,-0.32754
CN95_NN14,13358.67074,7.6689,1.0354,8.8802,2.4807,-4.1041,-3.4659,-5.0957,-4.2565,-0.03687,-0.32901,-0.27783,-0.27787
CN95_NN16,30890.60748,7.6689,1.0354,8.3286,0.767,-4.1041,-3.4659,-3.5813,-3.4765,-0.03687,-0.32901,-0.31049,-0.31056
CN95_NN2,316029.0061,7.6689,1.0354,8.3959,0.5129,-4.1041,-3.4659,-3.5558,-3.4929,-0.03687,-0.32901,-0.31246,-0.313
CN95_NN20,170717.5816,7.6689,1.0354,7.981,0.8474,-4.1041,-3.4659,-3.947,-3.8515,-0.03687,-0.32901,-0.30166,-0.30171
CN95_NN21,35507.83672,7.6689,1.0354,7.8492,1.5286,-4.1041,-3.4659,-4.655,-4.0396,-0.03687,-0.32901,-0.31417,-0.31568
CN95_NN24,88675.50316,7.6689,1.0354,7.6441,1.3633,-4.1041,-3.4659,-4.6219,-4.4411,-0.03687,-0.32901,-0.29522,-0.29521
CN95_NN26,140056.4448,7.6689,1.0354,8.1436,0.7923,-4.1041,-3.4659,-3.6579,-3.5401,-0.03687,-0.32901,-0.30979,-0.30847
CN95_NN37,210463.2628,7.6689,1.0354,8.4752,0.6759,-4.1041,-3.4659,-3.4072,-2.9272,-0.03687,-0.32901,-0.3177,-0.31788
CN95_NN4,185602.019,7.6689,1.0354,8.3098,0.4975,-4.1041,-3.4659,-3.4238,-3.3076,-0.03687,-0.32901,-0.30517,-0.30524
CN95_NN40,173351.2671,7.6689,1.0354,4.0661,-3.8674,-4.1041,-3.4659,1.1956,1.222,-0.03687,-0.32901,-0.36915,-0.33841
CN95_NN41,386690.7211,7.6689,1.0354,4.9774,-2.0076,-4.1041,-3.4659,-0.853,-0.5321,-0.03687,-0.32901,-0.34304,-0.28755
CN95_NN42,246806.1923,7.6689,1.0354,4.6889,-2.1237,-4.1041,-3.4659,-0.5179,0.0024,-0.03687,-0.32901,-0.33576,-0.28946
CN95_NN43,54659.21718,7.6689,1.0354,8.0072,0.7224,-4.1041,-3.4659,-4.2325,-4.1748,-0.03687,-0.32901,-0.30467,-0.30466
CN95_NN47,356374.757,7.6689,1.0354,8.1354,0.7699,-4.1041,-3.4659,-3.8641,-3.75,-0.03687,-0.32901,-0.30405,-0.30405
CN95_NN5,98553.23238,7.6689,1.0354,7.9994,1.1548,-4.1041,-3.4659,-4.4335,-4.1976,-0.03687,-0.32901,-0.30736,-0.30881
CN95_NN7,36189.88129,7.6689,1.0354,9.252,1.4466,-4.1041,-3.4659,-4.3783,-4.279,-0.03687,-0.32901,-0.2966,-0.29661
CN1_NN1,223646.2115,8.4427,0.1687,8.5496,0.4248,-2.8907,-2.3902,-3.1219,-2.5647,-0.05627,-0.33488,-0.32717,-0.32754
CN1_NN14,7090.493328,8.4427,0.1687,8.8802,2.4807,-2.8907,-2.3902,-5.0957,-4.2565,-0.05627,-0.33488,-0.27783,-0.27787
CN1_NN16,525070.4732,8.4427,0.1687,8.3286,0.767,-2.8907,-2.3902,-3.5813,-3.4765,-0.05627,-0.33488,-0.31049,-0.31056
CN1_NN2,385280.9628,8.4427,0.1687,8.3959,0.5129,-2.8907,-2.3902,-3.5558,-3.4929,-0.05627,-0.33488,-0.31246,-0.313
CN1_NN5,284791.2738,8.4427,0.1687,7.9994,1.1548,-2.8907,-2.3902,-4.4335,-4.1976,-0.05627,-0.33488,-0.30736,-0.30881
CN1_NN6,409006.4352,8.4427,0.1687,8.3099,0.6692,-2.8907,-2.3902,-3.7979,-3.7104,-0.05627,-0.33488,-0.31137,-0.31163
CN1_NN8,230652.8432,8.4427,0.1687,8.289,0.5705,-2.8907,-2.3902,-3.751,-3.7174,-0.05627,-0.33488,-0.30854,-0.3085
CN101_NN5,101496.6757,7.6591,0.7137,7.9994,1.1548,-3.7548,-3.5556,-4.4335,-4.1976,-0.04128,-0.30654,-0.30736,-0.30881
CN101_NN6,129506.0996,7.6591,0.7137,8.3099,0.6692,-3.7548,-3.5556,-3.7979,-3.7104,-0.04128,-0.30654,-0.31137,-0.31163
CN102_NN2,359227.6934,8.6058,-0.2511,8.3959,0.5129,-2.3958,-2.0954,-3.5558,-3.4929,-0.05581,-0.28555,-0.31246,-0.313
CN102_NN37,3557.44167,8.6058,-0.2511,8.4752,0.6759,-2.3958,-2.0954,-3.4072,-2.9272,-0.05581,-0.28555,-0.3177,-0.31788
CN102_NN7,11560.19405,8.6058,-0.2511,9.252,1.4466,-2.3958,-2.0954,-4.3783,-4.279,-0.05581,-0.28555,-0.2966,-0.29661
CN102_NN8,253594.2341,8.6058,-0.2511,8.289,0.5705,-2.3958,-2.0954,-3.751,-3.7174,-0.05581,-0.28555,-0.30854,-0.3085
CN103_NN14,77549.80883,8.4565,0.7423,8.8802,2.4807,-3.6778,-3.5186,-5.0957,-4.2565,-0.04748,-0.24664,-0.27783,-0.27787
CN103_NN2,1481257.492,8.4565,0.7423,8.3959,0.5129,-3.6778,-3.5186,-3.5558,-3.4929,-0.04748,-0.24664,-0.31246,-0.313
CN103_NN42,1215659.406,8.4565,0.7423,4.6889,-2.1237,-3.6778,-3.5186,-0.5179,0.0024,-0.04748,-0.24664,-0.33576,-0.28946
CN103_NN47,1959249.659,8.4565,0.7423,8.1354,0.7699,-3.6778,-3.5186,-3.8641,-3.75,-0.04748,-0.24664,-0.30405,-0.30405
CN103_NN5,1511387.949,8.4565,0.7423,7.9994,1.1548,-3.6778,-3.5186,-4.4335,-4.1976,-0.04748,-0.24664,-0.30736,-0.30881
CN104_NN37,4045.501235,8.5692,0.2816,8.4752,0.6759,-3.3799,-3.3417,-3.4072,-2.9272,-0.03833,-0.24775,-0.3177,-0.31788
CN105_NN14,68058.47138,8.7443,0.3423,8.8802,2.4807,-3.4219,-3.4206,-5.0957,-4.2565,-0.03733,-0.24523,-0.27783,-0.27787
CN105_NN21,32263.64853,8.7443,0.3423,7.8492,1.5286,-3.4219,-3.4206,-4.655,-4.0396,-0.03733,-0.24523,-0.31417,-0.31568
CN105_NN27,951016.1175,8.7443,0.3423,8.1008,1.1642,-3.4219,-3.4206,-4.1943,-4.0623,-0.03733,-0.24523,-0.29912,-0.29912
CN105_NN4,20835.03585,8.7443,0.3423,8.3098,0.4975,-3.4219,-3.4206,-3.4238,-3.3076,-0.03733,-0.24523,-0.30517,-0.30524
CN105_NN41,411025.2554,8.7443,0.3423,4.9774,-2.0076,-3.4219,-3.4206,-0.853,-0.5321,-0.03733,-0.24523,-0.34304,-0.28755
CN105_NN47,485660.574,8.7443,0.3423,8.1354,0.7699,-3.4219,-3.4206,-3.8641,-3.75,-0.03733,-0.24523,-0.30405,-0.30405
CN106_NN27,832500.7737,8.4436,-0.0664,8.1008,1.1642,-2.8949,-2.8797,-4.1943,-4.0623,-0.04486,-0.25672,-0.29912,-0.29912
CN106_NN34,109827.4764,8.4436,-0.0664,8.086,0.7446,-2.8949,-2.8797,-3.6716,-3.6051,-0.04486,-0.25672,-0.30053,-0.30049
CN107_NN1,186096.7832,8.3334,-0.1965,8.5496,0.4248,-2.7908,-2.7873,-3.1219,-2.5647,-0.0458,-0.25565,-0.32717,-0.32754
CN107_NN16,483016.8918,8.3334,-0.1965,8.3286,0.767,-2.7908,-2.7873,-3.5813,-3.4765,-0.0458,-0.25565,-0.31049,-0.31056
CN107_NN6,339391.0917,8.3334,-0.1965,8.3099,0.6692,-2.7908,-2.7873,-3.7979,-3.7104,-0.0458,-0.25565,-0.31137,-0.31163
CN108_NN33,77096.05791,7.857,-0.253,8.1078,0.8006,-2.7716,-2.7448,-3.7366,-3.6003,-0.04522,-0.2706,-0.30808,-0.30812
CN108_NN37,1880.849171,7.857,-0.253,8.4752,0.6759,-2.7716,-2.7448,-3.4072,-2.9272,-0.04522,-0.2706,-0.3177,-0.31788
CN108_NN4,2106.028629,7.857,-0.253,8.3098,0.4975,-2.7716,-2.7448,-3.4238,-3.3076,-0.04522,-0.2706,-0.30517,-0.30524
CN108_NN43,29827.93199,7.857,-0.253,8.0072,0.7224,-2.7716,-2.7448,-4.2325,-4.1748,-0.04522,-0.2706,-0.30467,-0.30466
CN108_NN6,20553.67032,7.857,-0.253,8.3099,0.6692,-2.7716,-2.7448,-3.7979,-3.7104,-0.04522,-0.2706,-0.31137,-0.31163
CN109_NN14,19895.25205,8.0967,0.0547,8.8802,2.4807,-3.3214,-3.3064,-5.0957,-4.2565,-0.03936,-0.24422,-0.27783,-0.27787
CN109_NN21,3729.743364,8.0967,0.0547,7.8492,1.5286,-3.3214,-3.3064,-4.655,-4.0396,-0.03936,-0.24422,-0.31417,-0.31568
CN109_NN24,819754.3798,8.0967,0.0547,7.6441,1.3633,-3.3214,-3.3064,-4.6219,-4.4411,-0.03936,-0.24422,-0.29522,-0.29521
CN109_NN41,455136.5299,8.0967,0.0547,4.9774,-2.0076,-3.3214,-3.3064,-0.853,-0.5321,-0.03936,-0.24422,-0.34304,-0.28755
CN11_NN14,9908.345447,8.4608,0.4873,8.8802,2.4807,-3.3513,-3.2098,-5.0957,-4.2565,-0.04963,-0.32346,-0.27783,-0.27787
CN11_NN26,1464847.622,8.4608,0.4873,8.1436,0.7923,-3.3513,-3.2098,-3.6579,-3.5401,-0.04963,-0.32346,-0.30979,-0.30847
CN11_NN3,763663.4438,8.4608,0.4873,8.2182,0.4789,-3.3513,-3.2098,-3.5201,-3.4483,-0.04963,-0.32346,-0.31234,-0.31233
CN11_NN42,510736.8461,8.4608,0.4873,4.6889,-2.1237,-3.3513,-3.2098,-0.5179,0.0024,-0.04963,-0.32346,-0.33576,-0.28946
CN11_NN43,796035.4657,8.4608,0.4873,8.0072,0.7224,-3.3513,-3.2098,-4.2325,-4.1748,-0.04963,-0.32346,-0.30467,-0.30466
CN12_NN1,814696.6005,8.4365,0.6597,8.5496,0.4248,-3.5415,-3.3533,-3.1219,-2.5647,-0.04275,-0.32016,-0.32717,-0.32754
CN12_NN24,1967715.027,8.4365,0.6597,7.6441,1.3633,-3.5415,-3.3533,-4.6219,-4.4411,-0.04275,-0.32016,-0.29522,-0.29521
CN12_NN27,1592682.126,8.4365,0.6597,8.1008,1.1642,-3.5415,-3.3533,-4.1943,-4.0623,-0.04275,-0.32016,-0.29912,-0.29912
CN12_NN33,1342091.743,8.4365,0.6597,8.1078,0.8006,-3.5415,-3.3533,-3.7366,-3.6003,-0.04275,-0.32016,-0.30808,-0.30812
CN12_NN8,922119.7602,8.4365,0.6597,8.289,0.5705,-3.5415,-3.3533,-3.751,-3.7174,-0.04275,-0.32016,-0.30854,-0.3085
CN13_NN16,236484.6256,8.3307,0.511,8.3286,0.767,-3.3905,-3.2394,-3.5813,-3.4765,-0.04426,-0.32125,-0.31049,-0.31056
CN13_NN2,75109.50844,8.3307,0.511,8.3959,0.5129,-3.3905,-3.2394,-3.5558,-3.4929,-0.04426,-0.32125,-0.31246,-0.313
CN13_NN27,639109.4822,8.3307,0.511,8.1008,1.1642,-3.3905,-3.2394,-4.1943,-4.0623,-0.04426,-0.32125,-0.29912,-0.29912
CN13_NN37,7514.065085,8.3307,0.511,8.4752,0.6759,-3.3905,-3.2394,-3.4072,-2.9272,-0.04426,-0.32125,-0.3177,-0.31788
CN13_NN47,35298.45156,8.3307,0.511,8.1354,0.7699,-3.3905,-3.2394,-3.8641,-3.75,-0.04426,-0.32125,-0.30405,-0.30405
CN13_NN5,178053.0087,8.3307,0.511,7.9994,1.1548,-3.3905,-3.2394,-4.4335,-4.1976,-0.04426,-0.32125,-0.30736,-0.30881
CN13_NN7,14176.62744,8.3307,0.511,9.252,1.4466,-3.3905,-3.2394,-4.3783,-4.279,-0.04426,-0.32125,-0.2966,-0.29661
CN14_NN14,131020.1148,9.034,1.0299,8.8802,2.4807,-3.9157,-3.8111,-5.0957,-4.2565,-0.04417,-0.30722,-0.27783,-0.27787
CN14_NN5,513828.3441,9.034,1.0299,7.9994,1.1548,-3.9157,-3.8111,-4.4335,-4.1976,-0.04417,-0.30722,-0.30736,-0.30881
CN2_NN24,599290.8128,8.2336,0.2004,7.6441,1.3633,-3.1343,-3.0357,-4.6219,-4.4411,-0.05202,-0.32362,-0.29522,-0.29521
CN2_NN27,384213.4984,8.2336,0.2004,8.1008,1.1642,-3.1343,-3.0357,-4.1943,-4.0623,-0.05202,-0.32362,-0.29912,-0.29912
CN2_NN43,385427.9637,8.2336,0.2004,8.0072,0.7224,-3.1343,-3.0357,-4.2325,-4.1748,-0.05202,-0.32362,-0.30467,-0.30466
CN2_NN5,348184.1397,8.2336,0.2004,7.9994,1.1548,-3.1343,-3.0357,-4.4335,-4.1976,-0.05202,-0.32362,-0.30736,-0.30881
CN21_NN14,33712.19666,8.4956,-0.4512,8.8802,2.4807,-2.2204,-2.0338,-5.0957,-4.2565,-0.05867,-0.28744,-0.27783,-0.27787
CN21_NN21,200.3256022,8.4956,-0.4512,7.8492,1.5286,-2.2204,-2.0338,-4.655,-4.0396,-0.05867,-0.28744,-0.31417,-0.31568
CN21_NN24,1074312.784,8.4956,-0.4512,7.6441,1.3633,-2.2204,-2.0338,-4.6219,-4.4411,-0.05867,-0.28744,-0.29522,-0.29521
CN21_NN41,1033364.529,8.4956,-0.4512,4.9774,-2.0076,-2.2204,-2.0338,-0.853,-0.5321,-0.05867,-0.28744,-0.34304,-0.28755
CN21_NN7,5458.798771,8.4956,-0.4512,9.252,1.4466,-2.2204,-2.0338,-4.3783,-4.279,-0.05867,-0.28744,-0.2966,-0.29661
CN28_NN1,165248.878,8.0458,0.5752,8.5496,0.4248,-3.3664,-3.1302,-3.1219,-2.5647,-0.04391,-0.32779,-0.32717,-0.32754
CN28_NN26,430285.9744,8.0458,0.5752,8.1436,0.7923,-3.3664,-3.1302,-3.6579,-3.5401,-0.04391,-0.32779,-0.30979,-0.30847
CN28_NN40,441395.5949,8.0458,0.5752,4.0661,-3.8674,-3.3664,-3.1302,1.1956,1.222,-0.04391,-0.32779,-0.36915,-0.33841
CN3_NN21,15483.30686,8.3381,0.365,7.8492,1.5286,-3.2553,-3.1331,-4.655,-4.0396,-0.05013,-0.32392,-0.31417,-0.31568
CN3_NN27,969875.7228,8.3381,0.365,8.1008,1.1642,-3.2553,-3.1331,-4.1943,-4.0623,-0.05013,-0.32392,-0.29912,-0.29912
CN3_NN40,953150.0944,8.3381,0.365,4.0661,-3.8674,-3.2553,-3.1331,1.1956,1.222,-0.05013,-0.32392,-0.36915,-0.33841
CN3_NN42,706019.5453,8.3381,0.365,4.6889,-2.1237,-3.2553,-3.1331,-0.5179,0.0024,-0.05013,-0.32392,-0.33576,-0.28946
CN30_NN14,11200.00762,8.0336,0.8216,8.8802,2.4807,-3.7136,-2.815,-5.0957,-4.2565,-0.04867,-0.33048,-0.27783,-0.27787
CN30_NN2,1245847.357,8.0336,0.8216,8.3959,0.5129,-3.7136,-2.815,-3.5558,-3.4929,-0.04867,-0.33048,-0.31246,-0.313
CN30_NN6,1205014.001,8.0336,0.8216,8.3099,0.6692,-3.7136,-2.815,-3.7979,-3.7104,-0.04867,-0.33048,-0.31137,-0.31163
CN31_NN24,672293.2601,8.1349,0.5944,7.6441,1.3633,-3.4678,-2.8156,-4.6219,-4.4411,-0.05181,-0.34525,-0.29522,-0.29521
CN31_NN33,1143741.003,8.1349,0.5944,8.1078,0.8006,-3.4678,-2.8156,-3.7366,-3.6003,-0.05181,-0.34525,-0.30808,-0.30812
CN31_NN40,695298.9034,8.1349,0.5944,4.0661,-3.8674,-3.4678,-2.8156,1.1956,1.222,-0.05181,-0.34525,-0.36915,-0.33841
CN31_NN47,349911.1103,8.1349,0.5944,8.1354,0.7699,-3.4678,-2.8156,-3.8641,-3.75,-0.05181,-0.34525,-0.30405,-0.30405
CN31_NN5,329622.7487,8.1349,0.5944,7.9994,1.1548,-3.4678,-2.8156,-4.4335,-4.1976,-0.05181,-0.34525,-0.30736,-0.30881
CN31_NN8,538512.9921,8.1349,0.5944,8.289,0.5705,-3.4678,-2.8156,-3.751,-3.7174,-0.05181,-0.34525,-0.30854,-0.3085
CN33_NN2,695402.5669,7.9621,0.5924,8.3959,0.5129,-3.5476,-3.3633,-3.5558,-3.4929,-0.04992,-0.34333,-0.31246,-0.313
CN33_NN3,749007.5702,7.9621,0.5924,8.2182,0.4789,-3.5476,-3.3633,-3.5201,-3.4483,-0.04992,-0.34333,-0.31234,-0.31233
CN33_NN37,28970.30913,7.9621,0.5924,8.4752,0.6759,-3.5476,-3.3633,-3.4072,-2.9272,-0.04992,-0.34333,-0.3177,-0.31788
CN33_NN4,55336.19881,7.9621,0.5924,8.3098,0.4975,-3.5476,-3.3633,-3.4238,-3.3076,-0.04992,-0.34333,-0.30517,-0.30524
CN33_NN43,336083.3336,7.9621,0.5924,8.0072,0.7224,-3.5476,-3.3633,-4.2325,-4.1748,-0.04992,-0.34333,-0.30467,-0.30466
CN33_NN6,461492.3277,7.9621,0.5924,8.3099,0.6692,-3.5476,-3.3633,-3.7979,-3.7104,-0.04992,-0.34333,-0.31137,-0.31163
CN34_NN20,459078.1121,7.5608,0.764,7.981,0.8474,-3.8435,-3.7372,-3.947,-3.8515,-0.04367,-0.32652,-0.30166,-0.30171
CN34_NN26,588960.7558,7.5608,0.764,8.1436,0.7923,-3.8435,-3.7372,-3.6579,-3.5401,-0.04367,-0.32652,-0.30979,-0.30847
CN34_NN33,959877.8369,7.5608,0.764,8.1078,0.8006,-3.8435,-3.7372,-3.7366,-3.6003,-0.04367,-0.32652,-0.30808,-0.30812
CN34_NN41,1281494.558,7.5608,0.764,4.9774,-2.0076,-3.8435,-3.7372,-0.853,-0.5321,-0.04367,-0.32652,-0.34304,-0.28755
CN34_NN47,1221121.114,7.5608,0.764,8.1354,0.7699,-3.8435,-3.7372,-3.8641,-3.75,-0.04367,-0.32652,-0.30405,-0.30405
CN34_NN6,572277.7952,7.5608,0.764,8.3099,0.6692,-3.8435,-3.7372,-3.7979,-3.7104,-0.04367,-0.32652,-0.31137,-0.31163
CN35_NN20,608218.7201,7.6412,0.5559,7.981,0.8474,-3.6608,-3.5758,-3.947,-3.8515,-0.04526,-0.33875,-0.30166,-0.30171
CN35_NN27,1064689.139,7.6412,0.5559,8.1008,1.1642,-3.6608,-3.5758,-4.1943,-4.0623,-0.04526,-0.33875,-0.29912,-0.29912
CN35_NN34,350589.4491,7.6412,0.5559,8.086,0.7446,-3.6608,-3.5758,-3.6716,-3.6051,-0.04526,-0.33875,-0.30053,-0.30049
CN37_NN33,755870.3053,8.239,0.7672,8.1078,0.8006,-3.6412,-2.8792,-3.7366,-3.6003,-0.04863,-0.34283,-0.30808,-0.30812
CN37_NN4,31767.62584,8.239,0.7672,8.3098,0.4975,-3.6412,-2.8792,-3.4238,-3.3076,-0.04863,-0.34283,-0.30517,-0.30524
CN38_NN1,1359667.09,8.0494,1.1457,8.5496,0.4248,-4.1146,-2.8109,-3.1219,-2.5647,-0.04313,-0.32564,-0.32717,-0.32754
CN38_NN14,45117.0451,8.0494,1.1457,8.8802,2.4807,-4.1146,-2.8109,-5.0957,-4.2565,-0.04313,-0.32564,-0.27783,-0.27787
CN38_NN33,1124265.575,8.0494,1.1457,8.1078,0.8006,-4.1146,-2.8109,-3.7366,-3.6003,-0.04313,-0.32564,-0.30808,-0.30812
CN38_NN7,53280.99264,8.0494,1.1457,9.252,1.4466,-4.1146,-2.8109,-4.3783,-4.279,-0.04313,-0.32564,-0.2966,-0.29661
CN39_NN24,357207.3494,8.1417,0.9495,7.6441,1.3633,-3.9009,-2.7917,-4.6219,-4.4411,-0.046,-0.33966,-0.29522,-0.29521
CN39_NN40,358116.2561,8.1417,0.9495,4.0661,-3.8674,-3.9009,-2.7917,1.1956,1.222,-0.046,-0.33966,-0.36915,-0.33841
CN39_NN8,514004.1896,8.1417,0.9495,8.289,0.5705,-3.9009,-2.7917,-3.751,-3.7174,-0.046,-0.33966,-0.30854,-0.3085
CN4_NN21,65230.78224,8.2186,0.5574,7.8492,1.5286,-3.4842,-3.3187,-4.655,-4.0396,-0.04887,-0.3214,-0.31417,-0.31568
CN4_NN27,1228461.507,8.2186,0.5574,8.1008,1.1642,-3.4842,-3.3187,-4.1943,-4.0623,-0.04887,-0.3214,-0.29912,-0.29912
CN4_NN41,855817.7992,8.2186,0.5574,4.9774,-2.0076,-3.4842,-3.3187,-0.853,-0.5321,-0.04887,-0.3214,-0.34304,-0.28755
CN40_NN16,919864.9487,8.338,1.2623,8.3286,0.767,-4.239,-4.0696,-3.5813,-3.4765,-0.03985,-0.32199,-0.31049,-0.31056
CN40_NN33,995396.7276,8.338,1.2623,8.1078,0.8006,-4.239,-4.0696,-3.7366,-3.6003,-0.03985,-0.32199,-0.30808,-0.30812
CN40_NN40,498579.8487,8.338,1.2623,4.0661,-3.8674,-4.239,-4.0696,1.1956,1.222,-0.03985,-0.32199,-0.36915,-0.33841
CN40_NN8,923992.1971,8.338,1.2623,8.289,0.5705,-4.239,-4.0696,-3.751,-3.7174,-0.03985,-0.32199,-0.30854,-0.3085
CN41_NN42,547076.5938,8.4493,1.0804,4.6889,-2.1237,-4.0536,-3.9111,-0.5179,0.0024,-0.04201,-0.33489,-0.33576,-0.28946
CN42_NN1,462279.5402,8.3387,0.8371,8.5496,0.4248,-3.7711,-3.5134,-3.1219,-2.5647,-0.04851,-0.31963,-0.32717,-0.32754
CN42_NN27,1470985.294,8.3387,0.8371,8.1008,1.1642,-3.7711,-3.5134,-4.1943,-4.0623,-0.04851,-0.31963,-0.29912,-0.29912
CN42_NN6,445396.7297,8.3387,0.8371,8.3099,0.6692,-3.7711,-3.5134,-3.7979,-3.7104,-0.04851,-0.31963,-0.31137,-0.31163
CN44_NN14,7684.096301,8.5672,0.6717,8.8802,2.4807,-3.587,-3.4164,-5.0957,-4.2565,-0.05983,-0.31774,-0.27783,-0.27787
CN44_NN21,-324.3015828,8.5672,0.6717,7.8492,1.5286,-3.587,-3.4164,-4.655,-4.0396,-0.05983,-0.31774,-0.31417,-0.31568
CN44_NN6,664305.588,8.5672,0.6717,8.3099,0.6692,-3.587,-3.4164,-3.7979,-3.7104,-0.05983,-0.31774,-0.31137,-0.31163
